0 smallestJava0 instructorSolution_000 8 8
165 smallestJava88 846021256d8ee8e5398346b8c049a0489ee71209518b971ce1d11e81406bfea1bb78c99c339660ac2790d61d438ecae0ff7a35bfab07864f8e6f69ca2450013c_004 2 8
24.0 24.0 23.666666666666668 23.25 21.6 
24.0 24.0 25.666666666666668 26.5 27.2 
31.0 31.5 32.0 33.75 34.8 
166 smallestJava89 846021256d8ee8e5398346b8c049a0489ee71209518b971ce1d11e81406bfea1bb78c99c339660ac2790d61d438ecae0ff7a35bfab07864f8e6f69ca2450013c_005 2 8
24.0 24.0 23.666666666666668 23.25 21.6 
24.0 24.0 25.666666666666668 26.5 27.2 
31.0 31.5 32.0 33.75 34.8 
167 smallestJava9 15cb07a72bc49f3f4b4a1000410c388b4d03b9f36236365ba4b611ca0617243b6de4e2e0868abf9ccb667e5ff71ccd3ce631cd59fcf13ee22addabf66c1824fa_003 6 8
18.0 17.5 17.0 16.75 16.6 
20.0 21.0 21.333333333333332 21.5 21.8 
29.0 29.5 32.0 34.75 37.4 
168 smallestJava90 846021256d8ee8e5398346b8c049a0489ee71209518b971ce1d11e81406bfea1bb78c99c339660ac2790d61d438ecae0ff7a35bfab07864f8e6f69ca2450013c_006 2 8
24.0 24.0 23.666666666666668 23.25 21.6 
24.0 24.0 25.666666666666668 26.5 27.2 
31.0 31.5 32.0 33.75 34.8 
169 smallestJava91 846021256d8ee8e5398346b8c049a0489ee71209518b971ce1d11e81406bfea1bb78c99c339660ac2790d61d438ecae0ff7a35bfab07864f8e6f69ca2450013c_007 2 8
24.0 24.0 23.666666666666668 23.25 21.6 
24.0 24.0 25.666666666666668 26.5 27.2 
31.0 31.5 32.0 33.75 34.8 
170 smallestJava92 846021256d8ee8e5398346b8c049a0489ee71209518b971ce1d11e81406bfea1bb78c99c339660ac2790d61d438ecae0ff7a35bfab07864f8e6f69ca2450013c_008 2 8
24.0 24.0 23.666666666666668 23.25 21.6 
24.0 24.0 25.666666666666668 26.5 27.2 
31.0 31.5 32.0 33.75 34.8 
171 smallestJava93 846021256d8ee8e5398346b8c049a0489ee71209518b971ce1d11e81406bfea1bb78c99c339660ac2790d61d438ecae0ff7a35bfab07864f8e6f69ca2450013c_009 2 8
24.0 24.0 23.666666666666668 23.25 21.6 
24.0 24.0 25.666666666666668 26.5 27.2 
31.0 31.5 32.0 33.75 34.8 
172 smallestJava94 846021256d8ee8e5398346b8c049a0489ee71209518b971ce1d11e81406bfea1bb78c99c339660ac2790d61d438ecae0ff7a35bfab07864f8e6f69ca2450013c_010 2 8
24.0 24.0 23.666666666666668 23.25 21.6 
24.0 24.0 25.666666666666668 26.5 27.2 
31.0 31.5 32.0 33.75 34.8 
173 smallestJava95 846021256d8ee8e5398346b8c049a0489ee71209518b971ce1d11e81406bfea1bb78c99c339660ac2790d61d438ecae0ff7a35bfab07864f8e6f69ca2450013c_011 2 8
24.0 24.0 23.666666666666668 23.25 21.6 
24.0 24.0 25.666666666666668 26.5 27.2 
31.0 31.5 32.0 33.75 34.8 
174 smallestJava96 88394fc00b7053b386e97564e28ef68421ae09c0baeaf887bba7e254f452419783ed8f774bff3c0c7d23bdc8f6c1443fb47c7af97323d4d3d63cc088d3b6841a_001 6 8
17.0 17.0 16.666666666666668 16.5 14.4 
24.0 25.0 25.333333333333332 26.5 27.2 
47.0 48.5 50.333333333333336 51.5 52.2 
175 smallestJava97 88394fc00b7053b386e97564e28ef68421ae09c0baeaf887bba7e254f452419783ed8f774bff3c0c7d23bdc8f6c1443fb47c7af97323d4d3d63cc088d3b6841a_002 6 8
17.0 17.0 16.666666666666668 16.5 14.4 
24.0 25.0 25.333333333333332 26.5 27.2 
47.0 48.5 50.333333333333336 51.5 52.2 
176 smallestJava98 88394fc00b7053b386e97564e28ef68421ae09c0baeaf887bba7e254f452419783ed8f774bff3c0c7d23bdc8f6c1443fb47c7af97323d4d3d63cc088d3b6841a_003 6 8
17.0 17.0 16.666666666666668 16.5 14.4 
24.0 25.0 25.333333333333332 26.5 27.2 
47.0 48.5 50.333333333333336 51.5 52.2 
177 smallestJava99 88394fc00b7053b386e97564e28ef68421ae09c0baeaf887bba7e254f452419783ed8f774bff3c0c7d23bdc8f6c1443fb47c7af97323d4d3d63cc088d3b6841a_004 6 8
17.0 17.0 16.666666666666668 16.5 14.4 
24.0 25.0 25.333333333333332 26.5 27.2 
47.0 48.5 50.333333333333336 51.5 52.2 
